datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2013-02-27,6351.0,99029.5,6.5,105380.5,-0.000597476373603,1.053805,0.03679
2013-02-28,6306.0,99029.5,6.5,105335.5,-0.000427023975024,1.053355,0.03724
2013-03-01,6150.0,99029.5,6.5,105179.5,-0.00148098219499,1.051795,0.0388
2013-03-04,6001.0,99029.5,6.5,105030.5,-0.0014166258634,1.050305,0.04029
2013-03-05,6159.0,99029.5,6.5,105188.5,0.00150432493419,1.051885,0.03871
2013-03-06,6081.0,99029.5,6.5,105110.5,-0.000741525927264,1.051105,0.03949
2013-03-07,6151.0,99029.5,6.5,105180.5,0.000665965816926,1.051805,0.03879
2013-03-08,6167.0,99029.5,6.5,105196.5,0.000152119451799,1.051965,0.03863
2013-03-11,6255.0,99029.5,6.5,105284.5,0.000836529732453,1.052845,0.03775
2013-03-12,6120.0,99029.5,6.5,105149.5,-0.00128224002583,1.051495,0.0391
2013-03-13,6119.0,99029.5,6.5,105148.5,-9.51026871265e-06,1.051485,0.03911
2013-03-14,6179.0,99029.5,6.5,105208.5,0.000570621549523,1.052085,0.03851
2013-03-15,0.0,105207.2,7.8,105207.2,-1.23564160691e-05,1.052072,0.038523
2013-03-18,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-03-19,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-03-20,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-03-21,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-03-22,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-03-25,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-03-26,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-03-27,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-03-28,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-01,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-02,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-03,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-04,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-05,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-08,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-09,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-10,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-11,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-12,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-15,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-16,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-17,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-18,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-19,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-22,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-23,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-24,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-25,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-26,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-29,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-04-30,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-01,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-02,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-03,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-06,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-07,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-08,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-09,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-10,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-13,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-14,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-15,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-16,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-17,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-20,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-21,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-22,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-23,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-24,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-28,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-29,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-30,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-05-31,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-03,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-04,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-05,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-06,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-07,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-10,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-11,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-12,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-13,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-14,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-17,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-18,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-19,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-20,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-21,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-24,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-25,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-26,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-27,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-06-28,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-01,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-02,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-03,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-05,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-08,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-09,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-10,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-11,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-12,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-15,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-16,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-17,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-18,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-19,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-22,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-23,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-24,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-25,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-26,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-29,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-30,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-07-31,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-01,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-02,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-05,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-06,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-07,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-08,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-09,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-12,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-13,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-14,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-15,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-16,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-19,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-20,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-21,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-22,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-23,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-26,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-27,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-28,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-29,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-08-30,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-03,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-04,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-05,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-06,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-09,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-10,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-11,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-12,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-13,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-16,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-17,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-18,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-19,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-20,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-23,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-24,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-25,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-26,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-27,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-09-30,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-01,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-02,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-03,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-04,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-07,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-08,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-09,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-10,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-11,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-14,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-15,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-16,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-17,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-18,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-21,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-22,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-23,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-24,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-25,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-28,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-29,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-30,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-10-31,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-01,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-04,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-05,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-06,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-07,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-08,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-11,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-12,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-13,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-14,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-15,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-18,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-19,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-20,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-21,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-22,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-25,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-26,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-27,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-11-29,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-02,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-03,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-04,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-05,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-06,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-09,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-10,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-11,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-12,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-13,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-16,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-17,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-18,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-19,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-20,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-23,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-24,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-26,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-27,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-30,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2013-12-31,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-02,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-03,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-06,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-07,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-08,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-09,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-10,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-13,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-14,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-15,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-16,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-17,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-21,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-22,0.0,105207.2,7.8,105207.2,0.0,1.052072,0.038523
2014-01-23,7945.0,97326.9,9.1,105271.9,0.000614976921732,1.052719,0.037876
2014-01-24,7801.0,97326.9,9.1,105127.9,-0.00136788639703,1.051279,0.039316
2014-01-27,7864.0,97326.9,9.1,105190.9,0.000599270032028,1.051909,0.038686
2014-01-28,7236.0,97326.9,9.1,104562.9,-0.00597009817389,1.045629,0.044966
2014-01-29,7154.0,97326.9,9.1,104480.9,-0.000784216964143,1.044809,0.045786
2014-01-30,7140.0,97326.9,9.1,104466.9,-0.000133995782961,1.044669,0.045926
2014-01-31,7151.0,97326.9,9.1,104477.9,0.000105296510186,1.044779,0.045816
2014-02-03,7165.0,97326.9,9.1,104491.9,0.000133999630544,1.044919,0.045676
2014-02-04,7268.0,97326.9,9.1,104594.9,0.000985722338287,1.045949,0.044646
2014-02-05,7323.0,97326.9,9.1,104649.9,0.000525838257888,1.046499,0.044096
2014-02-06,7322.0,97326.9,9.1,104648.9,-9.55567086069e-06,1.046489,0.044106
2014-02-07,7424.0,97326.9,9.1,104750.9,0.000974687741582,1.047509,0.043086
2014-02-10,7557.0,97326.9,9.1,104883.9,0.00126967882854,1.048839,0.041756
2014-02-11,7657.0,97326.9,9.1,104983.9,0.000953435179279,1.049839,0.040756
2014-02-12,7656.0,97326.9,9.1,104982.9,-9.52527006526e-06,1.049829,0.040766
2014-02-13,7778.0,97326.9,9.1,105104.9,0.00116209401722,1.051049,0.039546
2014-02-14,7771.0,97326.9,9.1,105097.9,-6.66001299654e-05,1.050979,0.039616
2014-02-18,7800.0,97326.9,9.1,105126.9,0.000275933201329,1.051269,0.039326
2014-02-19,7677.0,97326.9,9.1,105003.9,-0.0011700145253,1.050039,0.040556
2014-02-20,7588.0,97326.9,9.1,104914.9,-0.000847587565795,1.049149,0.041446
2014-02-21,7504.0,97326.9,9.1,104830.9,-0.000800648906876,1.048309,0.042286
2014-02-24,7536.0,97326.9,9.1,104862.9,0.000305253508269,1.048629,0.041966
2014-02-25,7458.0,97326.9,9.1,104784.9,-0.000743828370186,1.047849,0.042746
2014-02-26,7391.0,97326.9,9.1,104717.9,-0.000639405105125,1.047179,0.043416
2014-02-27,7538.0,97326.9,9.1,104864.9,0.00140377146601,1.048649,0.041946
2014-02-28,7518.0,97326.9,9.1,104844.9,-0.000190721585583,1.048449,0.042146
2014-03-03,7539.0,97326.9,9.1,104865.9,0.000200295865607,1.048659,0.041936
2014-03-04,7589.0,97326.9,9.1,104915.9,0.00047679941716,1.049159,0.041436
2014-03-05,7605.0,97326.9,9.1,104931.9,0.000152503100102,1.049319,0.041276
2014-03-06,7582.0,97326.9,9.1,104908.9,-0.000219189779276,1.049089,0.041506
2014-03-07,7578.0,97326.9,9.1,104904.9,-3.8128318951e-05,1.049049,0.041546
2014-03-10,7585.0,97326.9,9.1,104911.9,6.67271023564e-05,1.049119,0.041476
2014-03-11,7658.0,97326.9,9.1,104984.9,0.000695821922966,1.049849,0.040746
2014-03-12,7666.0,97326.9,9.1,104992.9,7.62014346825e-05,1.049929,0.040666
2014-03-13,7581.0,97326.9,9.1,104907.9,-0.000809578552454,1.049079,0.041516
2014-03-14,7496.0,97326.9,9.1,104822.9,-0.000810234500929,1.048229,0.042366
2014-03-17,7525.0,97326.9,9.1,104851.9,0.000276657104507,1.048519,0.042076
2014-03-18,7591.0,97326.9,9.1,104917.9,0.000629459265879,1.049179,0.041416
2014-03-19,7589.0,97326.9,9.1,104915.9,-1.9062524126e-05,1.049159,0.041436
2014-03-20,7553.0,97326.9,9.1,104879.9,-0.00034313197523,1.048799,0.041796
2014-03-21,7612.0,97326.9,9.1,104938.9,0.000562548209905,1.049389,0.041206
2014-03-24,7703.0,97326.9,9.1,105029.9,0.000867171277763,1.050299,0.040296
2014-03-25,7786.0,97326.9,9.1,105112.9,0.000790251157051,1.051129,0.039466
2014-03-26,7711.0,97326.9,9.1,105037.9,-0.000713518512,1.050379,0.040216
2014-03-27,7678.0,97326.9,9.1,105004.9,-0.000314172313041,1.050049,0.040546
2014-03-28,7669.0,97326.9,9.1,104995.9,-8.5710285901e-05,1.049959,0.040636
2014-03-31,7668.0,97326.9,9.1,104994.9,-9.52418142042e-06,1.049949,0.040646
2014-04-01,7738.0,97326.9,9.1,105064.9,0.000666699049192,1.050649,0.039946
2014-04-02,7751.0,97326.9,9.1,105077.9,0.000123733045004,1.050779,0.039816
2014-04-03,7697.0,97326.9,9.1,105023.9,-0.00051390444613,1.050239,0.040356
2014-04-04,7597.0,97326.9,9.1,104923.9,-0.000952164221668,1.049239,0.041356
2014-04-07,7478.0,97326.9,9.1,104804.9,-0.00113415532591,1.048049,0.042546
2014-04-08,7478.0,97326.9,9.1,104804.9,0.0,1.048049,0.042546
2014-04-09,7576.0,97326.9,9.1,104902.9,0.000935070783904,1.049029,0.041566
2014-04-10,7478.0,97326.9,9.1,104804.9,-0.000934197243356,1.048049,0.042546
2014-04-11,7423.0,97326.9,9.1,104749.9,-0.00052478462362,1.047499,0.043096
2014-04-14,7453.0,97326.9,9.1,104779.9,0.000286396454794,1.047799,0.042796
2014-04-15,7399.0,97326.9,9.1,104725.9,-0.000515366019628,1.047259,0.043336
2014-04-16,7414.0,97326.9,9.1,104740.9,0.000143231044087,1.047409,0.043186
2014-04-17,7499.0,97326.9,9.1,104825.9,0.000811526347396,1.048259,0.042336
2014-04-21,7588.0,97326.9,9.1,104914.9,0.000849026814938,1.049149,0.041446
2014-04-22,7596.0,97326.9,9.1,104922.9,7.62522768454e-05,1.049229,0.041366
2014-04-23,7496.0,97326.9,9.1,104822.9,-0.000953080785987,1.048229,0.042366
2014-04-24,8111.0,97326.9,9.1,105437.9,0.00586703859557,1.054379,0.036216
2014-04-25,8171.0,97326.9,9.1,105497.9,0.000569055339683,1.054979,0.035616
2014-04-28,8487.0,97326.9,9.1,105813.9,0.002995320286,1.058139,0.032456
2014-04-29,8462.0,97326.9,9.1,105788.9,-0.000236263855694,1.057889,0.032706
2014-04-30,8430.0,97326.9,9.1,105756.9,-0.000302489202553,1.057569,0.033026
2014-05-01,8450.0,97326.9,9.1,105776.9,0.000189112956223,1.057769,0.032826
2014-05-02,8465.0,97326.9,9.1,105791.9,0.000141807899456,1.057919,0.032676
2014-05-05,8585.0,97326.9,9.1,105911.9,0.00113430234262,1.059119,0.031476
2014-05-06,8492.0,97326.9,9.1,105818.9,-0.000878088297916,1.058189,0.032406
2014-05-07,8462.0,97326.9,9.1,105788.9,-0.000283503230519,1.057889,0.032706
2014-05-08,8400.0,97326.9,9.1,105726.9,-0.000586072829947,1.057269,0.033326
2014-05-09,8365.0,97326.9,9.1,105691.9,-0.000331041579768,1.056919,0.033676
2014-05-12,8469.0,97326.9,9.1,105795.9,0.00098399215077,1.057959,0.032636
2014-05-13,8482.0,97326.9,9.1,105808.9,0.000122878107753,1.058089,0.032506
2014-05-14,8484.0,97326.9,9.1,105810.9,1.89020016275e-05,1.058109,0.032486
2014-05-15,8412.0,97326.9,9.1,105738.9,-0.000680459196548,1.057389,0.033206
2014-05-16,8536.0,97326.9,9.1,105862.9,0.00117269992406,1.058629,0.031966
2014-05-19,8637.0,97326.9,9.1,105963.9,0.000954064171679,1.059639,0.030956
2014-05-20,8639.0,97326.9,9.1,105965.9,1.88743524918e-05,1.059659,0.030936
2014-05-21,8662.0,97326.9,9.1,105988.9,0.000217050956959,1.059889,0.030706
2014-05-22,8675.0,97326.9,9.1,106001.9,0.000122654353428,1.060019,0.030576
2014-05-23,8773.0,97326.9,9.1,106099.9,0.00092451173045,1.060999,0.029596
2014-05-27,8938.0,97326.9,9.1,106264.9,0.00155513812925,1.062649,0.027946
2014-05-28,8914.0,97326.9,9.1,106240.9,-0.000225850680705,1.062409,0.028186
2014-05-29,9077.0,97326.9,9.1,106403.9,0.00153424905098,1.064039,0.026556
2014-05-30,9043.0,97326.9,9.1,106369.9,-0.000319537159822,1.063699,0.026896
2014-06-02,8981.0,97326.9,9.1,106307.9,-0.000582871658242,1.063079,0.027516
2014-06-03,9108.0,97326.9,9.1,106434.9,0.00119464310743,1.064349,0.026246
2014-06-04,9212.0,97326.9,9.1,106538.9,0.000977123105297,1.065389,0.025206
2014-06-05,9248.0,97326.9,9.1,106574.9,0.000337904746529,1.065749,0.024846
2014-06-06,9222.0,97326.9,9.1,106548.9,-0.000243959881736,1.065489,0.025106
2014-06-09,9370.0,97326.9,9.1,106696.9,0.00138903357989,1.066969,0.023626
2014-06-10,9425.0,97326.9,9.1,106751.9,0.000515478893951,1.067519,0.023076
2014-06-11,9386.0,97326.9,9.1,106712.9,-0.000365333076039,1.067129,0.023466
2014-06-12,9229.0,97326.9,9.1,106555.9,-0.00147123731058,1.065559,0.025036
2014-06-13,9128.0,97326.9,9.1,106454.9,-0.000947859292634,1.064549,0.026046
2014-06-16,9220.0,97326.9,9.1,106546.9,0.000864215738308,1.065469,0.025126
2014-06-17,9208.0,97326.9,9.1,106534.9,-0.000112626458395,1.065349,0.025246
2014-06-18,9218.0,97326.9,9.1,106544.9,9.38659537861e-05,1.065449,0.025146
2014-06-19,9186.0,97326.9,9.1,106512.9,-0.000300342860146,1.065129,0.025466
2014-06-20,9091.0,97326.9,9.1,106417.9,-0.000891910745083,1.064179,0.026416
2014-06-23,9083.0,97326.9,9.1,106409.9,-7.51753229485e-05,1.064099,0.026496
2014-06-24,9028.0,97326.9,9.1,106354.9,-0.00051686920108,1.063549,0.027046
2014-06-25,9036.0,97326.9,9.1,106362.9,7.52198535281e-05,1.063629,0.026966
2014-06-26,9090.0,97326.9,9.1,106416.9,0.00050769582251,1.064169,0.026426
2014-06-27,9198.0,97326.9,9.1,106524.9,0.00101487639651,1.065249,0.025346
2014-06-30,9293.0,97326.9,9.1,106619.9,0.000891810271589,1.066199,0.024396
2014-07-01,9352.0,97326.9,9.1,106678.9,0.000553367617115,1.066789,0.023806
